timestamp	stars_AI-Tournaments.github.io	stars_Worm-Arena	stars_Kalaha-Replay	stars_Kalaha-Arena	stars_Participant-Template	stars_Arena-Template	stars_Interface-Template	stars_Community	stars_Replay-Template	stars_.github	stars_Worm-Replay	stars_Backend	stars_Arena-Manager	stars_total	incomplete_results	stars_P2P-Interface	stars_Kalaha-Replay-old	stars_Surveys	stars_Worm-Replay-old	stars_Arena-Worm	stars_Arena-Kalaha	stars_backend
2023-12-18T01:20:30.975Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-19T01:19:18.365Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-20T01:05:38.901Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-21T01:18:35.491Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-22T01:17:48.428Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-23T01:15:33.538Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-24T01:22:58.540Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-25T01:19:29.641Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-26T01:16:36.326Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-27T01:16:51.432Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-28T01:16:48.887Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-29T01:08:07.892Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-30T01:16:15.396Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2023-12-31T01:23:46.212Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-01T01:25:37.314Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-02T01:19:18.253Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-03T01:18:47.008Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-04T01:19:17.047Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-05T01:19:29.841Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-06T01:18:55.155Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-07T01:26:09.804Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-08T01:21:01.661Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-09T01:20:53.381Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-10T01:21:13.966Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-11T01:20:59.725Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-12T01:21:17.516Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-13T01:20:09.858Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-14T01:26:23.834Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-15T01:23:16.814Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-16T01:20:44.742Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-17T01:21:23.494Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-18T01:20:38.895Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-19T01:21:44.658Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-20T01:20:10.557Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-21T01:29:44.655Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-22T01:24:19.409Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-23T01:22:21.748Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-24T01:22:15.646Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-25T01:22:35.243Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-26T01:16:21.471Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-27T01:13:52.604Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-28T01:19:51.736Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-29T01:15:26.053Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-30T01:14:49.274Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-01-31T01:15:38.428Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-01T01:18:57.566Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-02T01:14:51.108Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-03T01:13:31.914Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-04T01:19:46.896Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-05T01:17:05.921Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-06T01:14:49.431Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-07T01:13:14.473Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-08T01:13:42.136Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-09T01:13:43.398Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-10T01:12:26.877Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-11T01:19:46.239Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-12T01:14:55.855Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-13T01:15:09.937Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-14T01:15:14.793Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-15T01:14:53.663Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-16T01:14:32.765Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-17T01:14:06.504Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-18T01:18:58.314Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-19T01:15:54.750Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-20T01:13:34.836Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-21T01:14:51.424Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-22T01:14:19.870Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-23T01:13:33.554Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-24T01:11:41.382Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-25T01:18:49.643Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-26T01:16:03.279Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-27T01:13:43.035Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-28T01:13:19.404Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-02-29T01:13:48.580Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-01T01:20:07.047Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-02T01:12:16.159Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-03T01:17:53.022Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-04T01:15:09.009Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-05T01:13:53.176Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-06T01:14:27.896Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-07T01:01:37.685Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-08T01:14:25.532Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-09T01:11:23.971Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-10T01:18:55.988Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-11T01:15:12.159Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-12T01:13:51.581Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-13T01:15:59.245Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-14T01:14:26.270Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-15T01:15:18.041Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-16T01:13:14.768Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-17T01:19:26.312Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-18T01:15:29.448Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-19T01:15:20.850Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-20T01:14:41.877Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-21T01:15:53.430Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-22T01:14:35.596Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-23T01:13:20.128Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-24T01:21:27.459Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-25T01:16:49.806Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-26T01:14:55.220Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-27T01:14:46.205Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
2024-03-28T01:15:19.461Z	1				0	0	0	0	0	0			0	1		0		0		0	0	0
